kural,verification,pal,iyal,adhigaram,adhigaramName,adi,siraPos,sira,togai,sol,split,category,ilakkanam,vetrumai,todar,gloss,confidence
397,verified,பொருட்பால்,அரசியல்,40,கல்வி,1,3,ஊராமால்,,ஊராம்,ஊர்+ஆம்,வினை,குறிப்புவினைமுற்று,,,becomes (one's) town,0.65
397,verified,பொருட்பால்,அரசியல்,40,கல்வி,1,3,ஊராமால்,,ஆல்,ஆல்,இடை,அசைநிலை,,,(expletive/wonder),0.78
397,verified,பொருட்பால்,அரசியல்,40,கல்வி,1,4,என்னொருவன்,,என்,என்,இடை,வினாஇடை,,,why/what (interrog.),0.72
397,verified,பொருட்பால்,அரசியல்,40,கல்வி,1,4,என்னொருவன்,,ஒருவன்,ஒருவன்,பெயர்,பொருட்பெயர்,,,a man/one,0.82
397,verified,பொருட்பால்,அரசியல்,40,கல்வி,2,1,சாந்துணையுங்,,சாந்துணை,சா(சாதல்)+துணை,பெயர்,காலப்பெயர்,,,until the extent of (one's) death,0.65
397,verified,பொருட்பால்,அரசியல்,40,கல்வி,2,1,சாந்துணையுங்,,உம்,உம்,இடை,உம்மை,,,even (until),0.78
397,verified,பொருட்பால்,அரசியல்,40,கல்வி,2,2,கல்லாத,,கல்லாத,கல்+ஆ+அ,வினை,எதிர்மறைபெயரெச்சம்,,,not learning (that learns not),0.8
397,verified,பொருட்பால்,அரசியல்,40,கல்வி,2,3,வாறு,,வாறு,ஆறு,பெயர்,தொழிற்பெயர்,,,the manner/way,0.7
398,verified,பொருட்பால்,அரசியல்,40,கல்வி,1,1,ஒருமைக்கண்,,ஒருமைக்கண்,ஒருமை+கண்,பெயர்,காலப்பெயர்,7:கண்:இடம்,,in one (birth),0.7
398,verified,பொருட்பால்,அரசியல்,40,கல்வி,1,2,தான்கற்ற,,தான்,தான்,பெயர்,சுட்டுப்பெயர்,,,oneself,0.72
398,verified,பொருட்பால்,அரசியல்,40,கல்வி,1,2,தான்கற்ற,,கற்ற,கல்(ற்)+ற்+அ,வினை,பெயரெச்சம்,,,(that one) learned,0.85
398,verified,பொருட்பால்,அரசியல்,40,கல்வி,1,3,கல்வி,,கல்வி,கல்+வி,பெயர்,தொழிற்பெயர்,,,learning,0.88
398,verified,பொருட்பால்,அரசியல்,40,கல்வி,1,4,ஒருவற்கு,,ஒருவற்கு,ஒருவன்+கு,பெயர்,பொருட்பெயர்,4:கு:கொடை/நோக்கம்,,for a person,0.82
398,verified,பொருட்பால்,அரசியல்,40,கல்வி,2,1,எழுமையும்,,எழுமை,எழு+மை,பெயர்,காலப்பெயர்,,,the seven (births),0.7
398,verified,பொருட்பால்,அரசியல்,40,கல்வி,2,1,எழுமையும்,,உம்,உம்,இடை,உம்மை,,,also/all,0.8
398,verified,பொருட்பால்,அரசியல்,40,கல்வி,2,2,ஏமாப்,,ஏமாப்பு,ஏமாப்பு,பெயர்,பண்புப்பெயர்,,,protection/safety,0.7
398,verified,பொருட்பால்,அரசியல்,40,கல்வி,2,3,புடைத்து,,உடைத்து,உடை+த்து,வினை,குறிப்புவினைமுற்று,,,possesses (the quality of),0.72
399,verified,பொருட்பால்,அரசியல்,40,கல்வி,1,1,தாமின்,,தாம்,தாம்,பெயர்,சுட்டுப்பெயர்,,,they themselves,0.72
399,verified,பொருட்பால்,அரசியல்,40,கல்வி,1,1,தாமின்,,இன்,இன்,பெயர்,பண்புப்பெயர்,,,sweetness/joy,0.55
399,verified,பொருட்பால்,அரசியல்,40,கல்வி,1,2,புறுவது,,உறுவது,உறு+வது,பெயர்,வினையாலணையும்பெயர்,,,that which (they) attain (joy in),0.68
399,verified,பொருட்பால்,அரசியல்,40,கல்வி,1,3,உலகின்,,உலகு,உலகு+இன்,பெயர்,இடப்பெயர்,1:—:எழுவாய்,,the world,0.6
399,verified,பொருட்பால்,அரசியல்,40,கல்வி,1,4,புறக்கண்டு,,உறக்,உறு+அ,வினை,வினையெச்சம்,,,(world) coming to feel (joy),0.6
399,verified,பொருட்பால்,அரசியல்,40,கல்வி,1,4,புறக்கண்டு,,கண்டு,காண்+டு,வினை,வினையெச்சம்,,,having seen,0.78
399,verified,பொருட்பால்,அரசியல்,40,கல்வி,2,1,காமுறுவர்,,காமுறுவர்,காமு+உறு+வர்,வினை,தெரிநிலைவினைமுற்று,,,they will desire,0.78
399,verified,பொருட்பால்,அரசியல்,40,கல்வி,2,2,கற்றறிந்,,கற்று,கல்(ற்)+ற்+உ,வினை,வினையெச்சம்,,,having learned,0.8
399,verified,பொருட்பால்,அரசியல்,40,கல்வி,2,2,கற்றறிந்,,அறிந்,அறி+ந்த்,வினை,பெயரெச்சம்,,,(that) knew,0.72
399,verified,பொருட்பால்,அரசியல்,40,கல்வி,2,3,தார்,,தார்,த+ஆர்,பெயர்,வினையாலணையும்பெயர்,,,those (who learned & knew),0.68
400,verified,பொருட்பால்,அரசியல்,40,கல்வி,1,1,கேடில்,,கேடு,கேடு,பெயர்,பண்புப்பெயர்,,,destruction/ruin,0.75
400,verified,பொருட்பால்,அரசியல்,40,கல்வி,1,1,கேடில்,,இல்,இல்,இடை,எதிர்மறைஇடை,,அடைமொழி,without (free of),0.78
400,verified,பொருட்பால்,அரசியல்,40,கல்வி,1,2,விழுச்செல்வம்,பண்புத்தொகை,விழு,விழு,உரி,உரிச்சொல்,,,excellent/choice,0.75
400,verified,பொருட்பால்,அரசியல்,40,கல்வி,1,2,விழுச்செல்வம்,பண்புத்தொகை,செல்வம்,செல்வம்,பெயர்,பொருட்பெயர்,,,wealth,0.85
400,verified,பொருட்பால்,அரசியல்,40,கல்வி,1,3,கல்வி,,கல்வி,கல்+வி,பெயர்,தொழிற்பெயர்,,,learning,0.88
400,verified,பொருட்பால்,அரசியல்,40,கல்வி,1,4,யொருவற்கு,,ஒருவற்கு,ஒருவன்+கு,பெயர்,பொருட்பெயர்,4:கு:கொடை/நோக்கம்,,for a person,0.82
400,verified,பொருட்பால்,அரசியல்,40,கல்வி,2,1,மாடல்ல,,மாடு,மாடு,பெயர்,பொருட்பெயர்,,,wealth/property,0.78
400,verified,பொருட்பால்,அரசியல்,40,கல்வி,2,1,மாடல்ல,,அல்ல,அல்+அ,வினை,எதிர்மறைவினைமுற்று,,,are not,0.75
400,verified,பொருட்பால்,அரசியல்,40,கல்வி,2,2,மற்றை,,மற்றை,மற்றை,பெயர்,சுட்டுப்பெயர்,,அடைமொழி,the other,0.7
